Vehicle ID,Fuel ID,Model,Model Year,Fuel
12304,11,Sierra 2WD                                         ,2020,Ethanol (E85)                
12297,35,Sierra 2WD                                         ,2020,Biodiesel (B20)              
12305,11,Sierra 4WD                                         ,2020,Ethanol (E85)                
12298,35,Sierra 4WD                                         ,2020,Biodiesel (B20)              
12299,35,Sierra 4WD AT4                                     ,2020,Biodiesel (B20)              
12278,11,Yukon K1500 4WD                                    ,2020,Ethanol (E85)                
12279,11,Yukon K1500 XL 4WD                                 ,2020,Ethanol (E85)                
12276,11,Yukon XL C1500 2WD                                 ,2020,Ethanol (E85)                
12277,11,Yukon XL C1500 2WD                                 ,2020,Ethanol (E85)                
12354,45,Accord                                             ,2020,Hybrid Electric              
12441,9,Clarity                                            ,2020,Hydrogen Fuel Cell           
12430,57,Clarity PHEV                                       ,2020,Plug-in Hybrid Electric      
12437,45,CR-V AWD                                           ,2020,Hybrid Electric              
12281,45,Insight                                            ,2020,Hybrid Electric              
12282,45,Insight Touring                                    ,2020,Hybrid Electric              
12390,45,Ioniq                                              ,2020,Hybrid Electric              
12391,45,Ioniq Blue                                         ,2020,Hybrid Electric              
12362,41,Ioniq Electric                                     ,2020,Electric                     
12397,57,Ioniq Plug-in Hybrid                               ,2020,Plug-in Hybrid Electric      
12352,41,Kona Electric                                      ,2020,Electric                     
12375,9,Nexo                                               ,2020,Hydrogen Fuel Cell           
12376,9,Nexo Blue                                          ,2020,Hydrogen Fuel Cell           
12425,45,Sonata Hybrid                                      ,2020,Hybrid Electric              
12426,45,Sonata Hybrid Blue                                 ,2020,Hybrid Electric              
12267,41,I-PACE                                             ,2020,Electric                     
12424,45,Wrangler 4x4                                       ,2020,Hybrid Electric              
12283,45,Wrangler Unlimited 4x4                             ,2020,Hybrid Electric              
12312,45,Wrangler Unlimited 4x4                             ,2020,Hybrid Electric              
12398,57,"Revero GT (21"" wheels)                          ",2020,Plug-in Hybrid Electric      
12392,45,Niro                                               ,2020,Hybrid Electric              
12440,41,Niro Electric                                      ,2020,Electric                     
12393,45,Niro FE                                            ,2020,Hybrid Electric              
12410,57,Niro Plug-in Hybrid                                ,2020,Plug-in Hybrid Electric      
12394,45,Niro Touring                                       ,2020,Hybrid Electric              
12284,45,Optima Hybrid                                      ,2020,Hybrid Electric              
12338,57,Optima Plug-In Hybrid                              ,2020,Plug-in Hybrid Electric      
12452,45,Defender 110 MHEV                                  ,2020,Hybrid Electric              
12453,45,Defender 90 MHEV                                   ,2020,Hybrid Electric              
12261,35,Range Rover                                        ,2020,Biodiesel (B20)              
12300,35,Range Rover Discovery                              ,2020,Biodiesel (B20)              
12481,45,Range Rover MHEV                                   ,2020,Hybrid Electric              
12421,57,Range Rover PHEV                                   ,2020,Plug-in Hybrid Electric      
12260,35,Range Rover Sport                                  ,2020,Biodiesel (B20)              
12685,45,Range Rover Sport MHEV                             ,2020,Hybrid Electric              
12422,57,Range Rover Sport PHEV                             ,2020,Plug-in Hybrid Electric      
12314,45,ES 300h                                            ,2020,Hybrid Electric              
12285,45,LC 500h                                            ,2020,Hybrid Electric              
12355,45,LS 500h                                            ,2020,Hybrid Electric              
12356,45,LS 500h AWD                                        ,2020,Hybrid Electric              
12286,45,NX 300h AWD                                        ,2020,Hybrid Electric              
12315,45,RX 450h AWD                                        ,2020,Hybrid Electric              
12316,45,RX 450hL AWD                                       ,2020,Hybrid Electric              
12395,45,UX 250h                                            ,2020,Hybrid Electric              
12396,45,UX 250h AWD                                        ,2020,Hybrid Electric              
12423,57,Aviator AWD PHEV                                   ,2020,Plug-in Hybrid Electric      
12317,45,MKZ Hybrid FWD                                     ,2020,Hybrid Electric              
12319,45,AMG CLS53 4MATIC+                                  ,2020,Hybrid Electric              
12320,45,AMG E53 4MATIC+                                    ,2020,Hybrid Electric              
12322,45,AMG E53 4MATIC+ (Convertible)                      ,2020,Hybrid Electric              
12321,45,AMG E53 4MATIC+ (Coupe)                            ,2020,Hybrid Electric              
12318,45,AMG GT 53 4MATIC+                                  ,2020,Hybrid Electric              
12323,45,CLS 450                                            ,2020,Hybrid Electric              
12324,45,CLS 450 4MATIC                                     ,2020,Hybrid Electric              
12478,57,GLC 350e 4MATIC                                    ,2020,Plug-in Hybrid Electric      
12287,45,GLE 450 4MATIC                                     ,2020,Hybrid Electric              
12406,45,GLE 580 4MATIC                                     ,2020,Hybrid Electric              
12325,45,GLS 450 4MATIC                                     ,2020,Hybrid Electric              
12407,45,GLS 580 4MATIC                                     ,2020,Hybrid Electric              
12443,57,S 560e                                             ,2020,Plug-in Hybrid Electric      
12411,57,Cooper SE Countryman ALL4                          ,2020,Plug-in Hybrid Electric      
12434,41,Cooper SE Hardtop 2 door                           ,2020,Electric                     
12339,57,Outlander PHEV                                     ,2020,Plug-in Hybrid Electric      
12444,41,Leaf (40 kWh battery pack)                         ,2020,Electric                     
12445,41,Leaf (62 kWh battery pack)                         ,2020,Electric                     
12446,41,Leaf SV/SL (62 kWh battery pack)                   ,2020,Electric                     
12456,57,Polestar I                                         ,2020,Plug-in Hybrid Electric      
12449,57,Cayenne e-Hybrid                                   ,2020,Plug-in Hybrid Electric      
12450,57,Cayenne e-Hybrid Coupe                             ,2020,Plug-in Hybrid Electric      
12482,57,Cayenne Turbo S e-Hybrid                           ,2020,Plug-in Hybrid Electric      
12483,57,Cayenne Turbo S e-Hybrid Coupe                     ,2020,Plug-in Hybrid Electric      
12412,57,Panamera 4 e-Hybrid                                ,2020,Plug-in Hybrid Electric      
12414,57,Panamera 4 e-Hybrid Executive                      ,2020,Plug-in Hybrid Electric      
12413,57,Panamera 4 e-Hybrid ST                             ,2020,Plug-in Hybrid Electric      
12340,57,Panamera Turbo S e-Hybrid                          ,2020,Plug-in Hybrid Electric      
12341,57,Panamera Turbo S e-Hybrid Executive                ,2020,Plug-in Hybrid Electric      
12342,57,Panamera Turbo S e-Hybrid ST                       ,2020,Plug-in Hybrid Electric      
12451,41,Taycan 4S Perf Battery Plus                        ,2020,Electric                     
12417,41,Taycan Turbo                                       ,2020,Electric                     
12416,41,Taycan Turbo S                                     ,2020,Electric                     
12289,45,1500 2WD                                           ,2020,Hybrid Electric              
12290,45,1500 2WD                                           ,2020,Hybrid Electric              
12292,45,1500 4WD                                           ,2020,Hybrid Electric              
12291,45,1500 4WD                                           ,2020,Hybrid Electric              
12288,45,1500 HFE 2WD                                       ,2020,Hybrid Electric              
12399,57,Crosstrek Hybrid AWD                               ,2020,Plug-in Hybrid Electric      
12372,41,Model 3 Long Range                                 ,2020,Electric                     
12373,41,Model 3 Long Range AWD                             ,2020,Electric                     
12374,41,"Model 3 Long Range Performance AWD (18"" Wheels) ",2020,Electric                     
12371,41,Model 3 Mid Range                                  ,2020,Electric                     
12369,41,Model 3 Standard Range                             ,2020,Electric                     
12370,41,Model 3 Standard Range Plus                        ,2020,Electric                     
12368,41,Model S Long Range                                 ,2020,Electric                     
12465,41,Model S Long Range Plus                            ,2020,Electric                     
12366,41,"Model S Performance (19"" Wheels)                ",2020,Electric                     
12367,41,Model S Standard Range                             ,2020,Electric                     
12364,41,Model X Long Range                                 ,2020,Electric                     
12365,41,"Model X Performance (20"" Wheels)                ",2020,Electric                     
12363,41,Model X Standard Range                             ,2020,Electric                     
12498,41,Model Y Long Range AWD                             ,2020,Electric                     
12454,41,Model Y Performance AWD                            ,2020,Electric                     
12497,41,"Model Y Performance AWD (21"" wheels)            ",2020,Electric                     
12326,45,Avalon Hybrid                                      ,2020,Hybrid Electric              
12327,45,Avalon Hybrid XLE                                  ,2020,Hybrid Electric              
12328,45,Camry Hybrid LE                                    ,2020,Hybrid Electric              
12329,45,Camry Hybrid XLE/SE                                ,2020,Hybrid Electric              
12293,45,Corolla Hybrid                                     ,2020,Hybrid Electric              
12428,45,Highlander Hybrid                                  ,2020,Hybrid Electric              
12427,45,Highlander Hybrid AWD                              ,2020,Hybrid Electric              
12429,45,Highlander Hybrid AWD LTD/PLAT                     ,2020,Hybrid Electric              
12435,9,Mirai                                              ,2020,Hydrogen Fuel Cell           
12330,45,Prius                                              ,2020,Hybrid Electric              
12331,45,Prius AWD                                          ,2020,Hybrid Electric              
12332,45,Prius Eco                                          ,2020,Hybrid Electric              
12343,57,Prius Prime                                        ,2020,Plug-in Hybrid Electric      
12361,45,RAV4 Hybrid AWD                                    ,2020,Hybrid Electric              
12353,41,e-Golf                                             ,2020,Electric                     
12344,57,S60 AWD                                            ,2020,Plug-in Hybrid Electric      
12345,57,S90 AWD                                            ,2020,Plug-in Hybrid Electric      
12346,57,V60 AWD                                            ,2020,Plug-in Hybrid Electric      
12347,57,XC60 AWD                                           ,2020,Plug-in Hybrid Electric      
12348,57,XC90 AWD                                           ,2020,Plug-in Hybrid Electric      
12127,45,MDX AWD                                            ,2019,Hybrid Electric              
12128,45,NSX Hybrid                                         ,2019,Hybrid Electric              
12066,45,RLX Hybrid                                         ,2019,Hybrid Electric              
12259,45,A6 quattro                                         ,2019,Hybrid Electric              
12129,45,A6 quattro                                         ,2019,Hybrid Electric              
12130,45,A7 quattro                                         ,2019,Hybrid Electric              
12349,45,A8L                                                ,2019,Hybrid Electric              
12131,45,A8L                                                ,2019,Hybrid Electric              
12247,41,e-tron                                             ,2019,Electric                     
12132,45,Q8                                                 ,2019,Hybrid Electric              
12162,57,530e                                               ,2019,Plug-in Hybrid Electric      
12163,57,530e xDrive                                        ,2019,Plug-in Hybrid Electric      
12164,57,740e xDrive                                        ,2019,Plug-in Hybrid Electric      
12100,41,i3                                                 ,2019,Electric                     
12101,41,i3s                                                ,2019,Electric                     
12201,57,i3s with Range Extender                            ,2019,Plug-in Hybrid Electric      
12200,57,i3 with Range Extender                             ,2019,Plug-in Hybrid Electric      
12052,57,i8 Coupe                                           ,2019,Plug-in Hybrid Electric      
12053,57,i8 Roadster                                        ,2019,Plug-in Hybrid Electric      
12048,45,LaCrosse Hybrid                                    ,2019,Hybrid Electric              
12217,41,e6                                                 ,2019,Electric                     
12209,41,Bolt EV                                            ,2019,Electric                     
12253,35,Colorado 2WD                                       ,2019,Biodiesel (B20)              
12091,35,Colorado 4WD                                       ,2019,Biodiesel (B20)              
12092,35,Colorado ZR2 4WD                                   ,2019,Biodiesel (B20)              
12035,35,Cruze                                              ,2019,Biodiesel (B20)              
12036,35,Cruze Hatchback                                    ,2019,Biodiesel (B20)              
12037,35,Equinox AWD                                        ,2019,Biodiesel (B20)              
12059,35,Equinox FWD                                        ,2019,Biodiesel (B20)              
12184,3,Express 2500                                       ,2019,CNG - Compressed Natural Gas 
12197,55,Express 2500                                       ,2019,Propane                      
12039,11,Impala                                             ,2019,Ethanol (E85)                
12133,45,Malibu Hybrid                                      ,2019,Hybrid Electric              
12196,55,Silverado 2500 HD 2WD/4WD                          ,2019,Propane                      
12183,3,Silverado 2500 HD 2WD/4WD                          ,2019,CNG - Compressed Natural Gas 
12109,11,Silverado C10 2WD                                  ,2019,Ethanol (E85)                
12110,11,Silverado K10 4WD                                  ,2019,Ethanol (E85)                
12040,11,Suburban C1500 2WD                                 ,2019,Ethanol (E85)                
12041,11,Suburban K1500 4WD                                 ,2019,Ethanol (E85)                
12042,11,Tahoe C1500 2WD                                    ,2019,Ethanol (E85)                
12043,11,Tahoe K1500 4WD                                    ,2019,Ethanol (E85)                
12165,57,Volt                                               ,2019,Plug-in Hybrid Electric      
12111,11,300                                                ,2019,Ethanol (E85)                
12112,11,300 AWD                                            ,2019,Ethanol (E85)                
12087,57,Pacifica Hybrid                                    ,2019,Plug-in Hybrid Electric      
12113,11,Charger                                            ,2019,Ethanol (E85)                
12254,11,Grand Caravan                                      ,2019,Ethanol (E85)                
12187,11,Journey                                            ,2019,Ethanol (E85)                
12219,41,500e                                               ,2019,Electric                     
12118,11,Escape FWD FFV                                     ,2019,Ethanol (E85)                
11881,11,Explorer 2WD FFV                                   ,2019,Ethanol (E85)                
12079,11,Explorer AWD FFV                                   ,2019,Ethanol (E85)                
12234,57,F-150                                              ,2019,Plug-in Hybrid Electric      
12245,55,F-150                                              ,2019,Propane                      
12093,35,F-150 2WD                                          ,2019,Biodiesel (B20)              
12226,3,F-150 2WD/4WD                                      ,2019,CNG - Compressed Natural Gas 
12115,11,F-150 2WD FFV                                      ,2019,Ethanol (E85)                
12114,11,F-150 2WD FFV                                      ,2019,Ethanol (E85)                
12094,35,F-150 4WD                                          ,2019,Biodiesel (B20)              
12117,11,F-150 4WD FFV                                      ,2019,Ethanol (E85)                
12116,11,F-150 4WD FFV                                      ,2019,Ethanol (E85)                
12095,35,F-150 4WD XL/XLT                                   ,2019,Biodiesel (B20)              
12088,57,Fusion Energi Plug in Hybrid FWD                   ,2019,Plug-in Hybrid Electric      
12135,45,Fusion Hybrid FWD                                  ,2019,Hybrid Electric              
12134,45,Fusion Hybrid TAXI                                 ,2019,Hybrid Electric              
12213,57,Fusion Special Service Vehicle PHEV                ,2019,Plug-in Hybrid Electric      
12227,11,Super Duty F-250                                   ,2019,Ethanol (E85)                
12214,35,Super Duty F-250 2WD/4WD                           ,2019,Biodiesel (B20)              
12244,55,Super Duty F-250 2WD/4WD                           ,2019,Propane                      
12225,3,Super Duty F-250 2WD/4WD                           ,2019,CNG - Compressed Natural Gas 
12235,57,Super Duty F-250 2WD/4WD                           ,2019,Plug-in Hybrid Electric      
12228,45,Super Duty F-250 2WD/4WD                           ,2019,Hybrid Electric              
12078,11,Taurus AWD FFV                                     ,2019,Ethanol (E85)                
12077,11,Taurus FWD FFV                                     ,2019,Ethanol (E85)                
12062,11,Transit Connect Van FFV                            ,2019,Ethanol (E85)                
12224,3,Transit Connect Van/Wagon                          ,2019,CNG - Compressed Natural Gas 
12216,35,Transit Connect Van/Wagon                          ,2019,Biodiesel (B20)              
12063,11,Transit Connect Wagon FFV                          ,2019,Ethanol (E85)                
12076,11,Transit T150 Wagon FFV                             ,2019,Ethanol (E85)                
12246,41,Transit Van/Wagon                                  ,2019,Electric                     
12243,55,Transit Van/Wagon                                  ,2019,Propane                      
12220,41,Transit Van/Wagon                                  ,2019,Electric                     
12215,35,Transit Van/Wagon                                  ,2019,Biodiesel (B20)              
12229,45,Transit Van/Wagon                                  ,2019,Hybrid Electric              
12202,35,Canyon 2WD                                         ,2019,Biodiesel (B20)              
12096,35,Canyon 4WD                                         ,2019,Biodiesel (B20)              
12198,55,Savana 2500                                        ,2019,Propane                      
12188,11,Savana 2500                                        ,2019,Ethanol (E85)                
12186,3,Savana 2500                                        ,2019,CNG - Compressed Natural Gas 
12121,11,Sierra 2500 HD 2WD/4WD                             ,2019,Ethanol (E85)                
12199,55,Sierra 2500 HD 2WD/4WD                             ,2019,Propane                      
12185,3,Sierra 2500 HD 2WD/4WD                             ,2019,CNG - Compressed Natural Gas 
12119,11,Sierra K10 2WD                                     ,2019,Ethanol (E85)                
12120,11,Sierra K10 4WD                                     ,2019,Ethanol (E85)                
12038,35,Terrain AWD                                        ,2019,Biodiesel (B20)              
12060,35,Terrain FWD                                        ,2019,Biodiesel (B20)              
12044,11,Yukon C1500 2WD                                    ,2019,Ethanol (E85)                
12046,11,Yukon K1500 4WD                                    ,2019,Ethanol (E85)                
12047,11,Yukon K1500 XL 4WD                                 ,2019,Ethanol (E85)                
12045,11,Yukon XL C1500 2WD                                 ,2019,Ethanol (E85)                
12136,45,Accord Hybrid                                      ,2019,Hybrid Electric              
12170,41,Clarity                                            ,2019,Electric                     
12252,9,Clarity                                            ,2019,Hydrogen Fuel Cell           
12194,57,Clarity PHEV                                       ,2019,Plug-in Hybrid Electric      
12067,45,Insight                                            ,2019,Hybrid Electric              
12068,45,Insight Touring                                    ,2019,Hybrid Electric              
12137,45,Ioniq                                              ,2019,Hybrid Electric              
12138,45,Ioniq Blue                                         ,2019,Hybrid Electric              
12061,41,Ioniq Electric                                     ,2019,Electric                     
12089,57,Ioniq Plug-in Hybrid                               ,2019,Plug-in Hybrid Electric      
12210,41,Kona Electric                                      ,2019,Electric                     
12106,9,Nexo                                               ,2019,Hydrogen Fuel Cell           
12107,9,Nexo Blue                                          ,2019,Hydrogen Fuel Cell           
12139,45,Sonata Hybrid                                      ,2019,Hybrid Electric              
12140,45,Sonata Hybrid SE                                   ,2019,Hybrid Electric              
12203,35,F-Pace                                             ,2019,Biodiesel (B20)              
12103,41,I-PACE                                             ,2019,Electric                     
12204,35,XE                                                 ,2019,Biodiesel (B20)              
12205,35,XE AWD                                             ,2019,Biodiesel (B20)              
12206,35,XF                                                 ,2019,Biodiesel (B20)              
12207,35,XF AWD                                             ,2019,Biodiesel (B20)              
12141,45,Wrangler 4x4                                       ,2019,Hybrid Electric              
12142,45,Wrangler Unlimited 4x4                             ,2019,Hybrid Electric              
12400,57,Revero                                             ,2019,Plug-in Hybrid Electric      
12080,45,Niro                                               ,2019,Hybrid Electric              
12104,41,Niro Electric                                      ,2019,Electric                     
12081,45,Niro FE                                            ,2019,Hybrid Electric              
12166,57,Niro Plug-in Hybrid                                ,2019,Plug-in Hybrid Electric      
12082,45,Niro Touring                                       ,2019,Hybrid Electric              
12083,45,Optima Hybrid                                      ,2019,Hybrid Electric              
12090,57,Optima Plug-In Hybrid                              ,2019,Plug-in Hybrid Electric      
12221,41,Soul                                               ,2019,Electric                     
12099,35,Range Rover Discovery                              ,2019,Biodiesel (B20)              
12098,35,Range Rover Sport                                  ,2019,Biodiesel (B20)              
12403,45,Range Rover Sport MHEV                             ,2019,Hybrid Electric              
12097,35,Range Rover SVA                                    ,2019,Biodiesel (B20)              
12208,35,Range Rover Velar                                  ,2019,Biodiesel (B20)              
12146,45,ES 300h                                            ,2019,Hybrid Electric              
12143,45,LC 500h                                            ,2019,Hybrid Electric              
12144,45,LS 500h                                            ,2019,Hybrid Electric              
12145,45,LS 500h AWD                                        ,2019,Hybrid Electric              
12056,45,NX 300h AWD                                        ,2019,Hybrid Electric              
12084,45,RX 450h AWD                                        ,2019,Hybrid Electric              
12147,45,RX 450h L AWD                                      ,2019,Hybrid Electric              
12189,45,UX 250h                                            ,2019,Hybrid Electric              
12190,45,UX 250h AWD                                        ,2019,Hybrid Electric              
12148,45,MKZ Hybrid FWD                                     ,2019,Hybrid Electric              
12149,45,AMG CLS53 4MATIC+                                  ,2019,Hybrid Electric              
12150,45,AMG E53 4MATIC+                                    ,2019,Hybrid Electric              
12152,45,AMG E53 4MATIC+ (Convertible)                      ,2019,Hybrid Electric              
12151,45,AMG E53 4MATIC+ (Coupe)                            ,2019,Hybrid Electric              
12230,45,AMG GT 53 4MATIC+                                  ,2019,Hybrid Electric              
12122,11,CLA 250 4Matic                                     ,2019,Ethanol (E85)                
12153,45,CLS 450                                            ,2019,Hybrid Electric              
12154,45,CLS 450 4MATIC                                     ,2019,Hybrid Electric              
12123,11,GLA 250 4matic                                     ,2019,Ethanol (E85)                
12167,57,GLC 350e 4MATIC                                    ,2019,Plug-in Hybrid Electric      
12401,57,S 560e                                             ,2019,Plug-in Hybrid Electric      
12054,57,Cooper SE Countryman ALL4                          ,2019,Plug-in Hybrid Electric      
12168,57,Outlander PHEV                                     ,2019,Plug-in Hybrid Electric      
12124,11,Frontier 2WD FFV                                   ,2019,Ethanol (E85)                
12125,11,Frontier 4WD FFV                                   ,2019,Ethanol (E85)                
12075,41,Leaf (40 kWh battery pack)                         ,2019,Electric                     
12222,41,Leaf (62 kWh battery pack)                         ,2019,Electric                     
12223,41,Leaf SV/SL (62 kWh battery pack)                   ,2019,Electric                     
12085,45,Rogue AWD Hybrid                                   ,2019,Hybrid Electric              
12086,45,Rogue FWD Hybrid                                   ,2019,Hybrid Electric              
12402,57,Cayenne e-Hybrid                                   ,2019,Plug-in Hybrid Electric      
12236,57,Panamera 4 e-Hybrid                                ,2019,Plug-in Hybrid Electric      
12238,57,Panamera 4 e-Hybrid Executive                      ,2019,Plug-in Hybrid Electric      
12237,57,Panamera 4 e-Hybrid ST                             ,2019,Plug-in Hybrid Electric      
12240,57,Panamera Turbo S e-Hybrid                          ,2019,Plug-in Hybrid Electric      
12239,57,Panamera Turbo S e-Hybrid Executive                ,2019,Plug-in Hybrid Electric      
12241,57,Panamera Turbo S e-Hybrid ST                       ,2019,Plug-in Hybrid Electric      
12069,45,1500 2WD                                           ,2019,Hybrid Electric              
12155,45,1500 2WD                                           ,2019,Hybrid Electric              
12156,45,1500 4WD                                           ,2019,Hybrid Electric              
12070,45,1500 4WD                                           ,2019,Hybrid Electric              
12064,11,1500 Classic 2WD                                   ,2019,Ethanol (E85)                
12065,11,1500 Classic 4WD                                   ,2019,Ethanol (E85)                
12232,45,1500 HFE 2WD                                       ,2019,Hybrid Electric              
12172,41,EQ fortwo convertible                              ,2019,Electric                     
12171,41,EQ fortwo coupe                                    ,2019,Electric                     
12212,57,Crosstrek Hybrid AWD                               ,2019,Plug-in Hybrid Electric      
12181,41,Model 3 Long Range                                 ,2019,Electric                     
12182,41,Model 3 Long Range AWD                             ,2019,Electric                     
12179,41,Model 3 Long Range AWD Performance                 ,2019,Electric                     
12180,41,Model 3 Mid Range                                  ,2019,Electric                     
12250,41,Model 3 Standard Range                             ,2019,Electric                     
12251,41,Model 3 Standard Range Plus                        ,2019,Electric                     
12177,41,Model S 100D                                       ,2019,Electric                     
12178,41,Model S 75D                                        ,2019,Electric                     
12249,41,Model S Long Range                                 ,2019,Electric                     
12176,41,Model S P100D                                      ,2019,Electric                     
12248,41,"Model S Performance (19"" Wheels)                ",2019,Electric                     
12258,41,Model S Standard Range                             ,2019,Electric                     
12174,41,Model X 100D                                       ,2019,Electric                     
12173,41,Model X 75D                                        ,2019,Electric                     
12256,41,Model X Long Range                                 ,2019,Electric                     
12175,41,Model X P100D                                      ,2019,Electric                     
12257,41,"Model X Performance (22"" Wheels)                ",2019,Electric                     
12050,45,Avalon Hybrid                                      ,2019,Hybrid Electric              
12051,45,Avalon Hybrid XLE                                  ,2019,Hybrid Electric              
12157,45,Camry Hybrid LE                                    ,2019,Hybrid Electric              
12158,45,Camry Hybrid XLE/SE                                ,2019,Hybrid Electric              
12159,45,Highlander Hybrid AWD                              ,2019,Hybrid Electric              
12160,45,Highlander Hybrid AWD LE Plus                      ,2019,Hybrid Electric              
12108,9,Mirai                                              ,2019,Hydrogen Fuel Cell           
12191,45,Prius                                              ,2019,Hybrid Electric              
12192,45,Prius AWD                                          ,2019,Hybrid Electric              
12161,45,Prius c                                            ,2019,Hybrid Electric              
12193,45,Prius Eco                                          ,2019,Hybrid Electric              
12195,57,Prius Prime                                        ,2019,Plug-in Hybrid Electric      
12233,45,RAV4 Hybrid AWD                                    ,2019,Hybrid Electric              
12126,11,Tundra 4WD FFV                                     ,2019,Ethanol (E85)                
12105,41,e-Golf                                             ,2019,Electric                     
12242,57,S60 AWD                                            ,2019,Plug-in Hybrid Electric      
12071,57,S90 AWD                                            ,2019,Plug-in Hybrid Electric      
12072,57,XC60 AWD                                           ,2019,Plug-in Hybrid Electric      
12073,57,XC90 AWD                                           ,2019,Plug-in Hybrid Electric      
11978,45,MDX AWD                                            ,2018,Hybrid Electric              
11967,45,NSX Hybrid                                         ,2018,Hybrid Electric              
11903,45,RLX Hybrid                                         ,2018,Hybrid Electric              
11936,57,A3 e-tron                                          ,2018,Plug-in Hybrid Electric      
11937,57,330e                                               ,2018,Plug-in Hybrid Electric      
11938,57,530e                                               ,2018,Plug-in Hybrid Electric      
11939,57,530e xDrive                                        ,2018,Plug-in Hybrid Electric      
11940,57,740e xDrive                                        ,2018,Plug-in Hybrid Electric      
11975,41,I3 (94 Ah)                                         ,2018,Electric                     
11969,57,I3 (94Ah) with Range Extender                      ,2018,Plug-in Hybrid Electric      
11976,41,I3s (94 Ah)                                        ,2018,Electric                     
11970,57,I3s (94Ah) with Range Extender                     ,2018,Plug-in Hybrid Electric      
11941,57,X5 xDrive40e                                       ,2018,Plug-in Hybrid Electric      
11904,45,LaCrosse Hybrid                                    ,2018,Hybrid Electric              
12218,41,e6                                                 ,2018,Electric                     
11942,57,CT6 Plug-In                                        ,2018,Plug-in Hybrid Electric      
11841,41,Bolt EV                                            ,2018,Electric                     
11906,45,C15 Silverado 2WD                                  ,2018,Hybrid Electric              
11826,35,Colorado 2WD                                       ,2018,Biodiesel (B20)              
11827,35,Colorado 4WD                                       ,2018,Biodiesel (B20)              
11828,35,Colorado ZR2 4WD                                   ,2018,Biodiesel (B20)              
11830,35,Cruze                                              ,2018,Biodiesel (B20)              
11829,35,Cruze                                              ,2018,Biodiesel (B20)              
11831,35,Cruze Hatchback                                    ,2018,Biodiesel (B20)              
11832,35,Cruze Hatchback                                    ,2018,Biodiesel (B20)              
11834,35,Equinox AWD                                        ,2018,Biodiesel (B20)              
11833,35,Equinox FWD                                        ,2018,Biodiesel (B20)              
12021,11,Express 2500                                       ,2018,Ethanol (E85)                
12030,55,Express 2500                                       ,2018,Propane                      
12003,35,Express 2500                                       ,2018,Biodiesel (B20)              
12016,3,Express 2500                                       ,2018,CNG - Compressed Natural Gas 
11856,11,Impala                                             ,2018,Ethanol (E85)                
11907,45,K15 Silverado 4WD                                  ,2018,Hybrid Electric              
11905,45,Malibu Hybrid                                      ,2018,Hybrid Electric              
12022,11,Silverado 2500 HD                                  ,2018,Ethanol (E85)                
12005,35,Silverado 2500 HD 2WD/4WD                          ,2018,Biodiesel (B20)              
12015,3,Silverado 2500 HD 2WD/4WD                          ,2018,CNG - Compressed Natural Gas 
12029,55,Silverado 2500 HD 2WD/4WD                          ,2018,Propane                      
11857,11,Silverado C15 2WD                                  ,2018,Ethanol (E85)                
11855,11,Silverado C15 2WD                                  ,2018,Ethanol (E85)                
11859,11,Silverado K15 4WD                                  ,2018,Ethanol (E85)                
11858,11,Silverado K15 4WD                                  ,2018,Ethanol (E85)                
11860,11,Suburban C1500 2WD                                 ,2018,Ethanol (E85)                
11861,11,Suburban K1500 4WD                                 ,2018,Ethanol (E85)                
11862,11,Tahoe C1500 2WD                                    ,2018,Ethanol (E85)                
11863,11,Tahoe K1500 4WD                                    ,2018,Ethanol (E85)                
11943,57,Volt                                               ,2018,Plug-in Hybrid Electric      
11864,11,300                                                ,2018,Ethanol (E85)                
11865,11,300 AWD                                            ,2018,Ethanol (E85)                
11944,57,Pacifica PHEV                                      ,2018,Plug-in Hybrid Electric      
11867,11,Charger                                            ,2018,Ethanol (E85)                
11868,11,Charger AWD                                        ,2018,Ethanol (E85)                
11866,11,Grand Caravan                                      ,2018,Ethanol (E85)                
11869,11,Journey                                            ,2018,Ethanol (E85)                
11990,41,500e                                               ,2018,Electric                     
11908,45,C-MAX Hybrid FWD                                   ,2018,Hybrid Electric              
11876,11,Escape FWD FFV                                     ,2018,Ethanol (E85)                
11882,11,Explorer AWD FFV                                   ,2018,Ethanol (E85)                
11957,55,F-150                                              ,2018,Propane                      
11854,3,F-150                                              ,2018,CNG - Compressed Natural Gas 
11996,57,F-150                                              ,2018,Plug-in Hybrid Electric      
12008,35,F-150 2WD                                          ,2018,Biodiesel (B20)              
11870,11,F-150 2WD FFV                                      ,2018,Ethanol (E85)                
11877,11,F-150 2WD FFV                                      ,2018,Ethanol (E85)                
12009,35,F-150 4WD                                          ,2018,Biodiesel (B20)              
11871,11,F-150 4WD FFV                                      ,2018,Ethanol (E85)                
11878,11,F-150 4WD FFV                                      ,2018,Ethanol (E85)                
12010,35,F-150 4WD XL/XLT                                   ,2018,Biodiesel (B20)              
11842,41,Focus Electric FWD                                 ,2018,Electric                     
11945,57,Fusion Energi Plug in Hybrid                       ,2018,Plug-in Hybrid Electric      
11909,45,Fusion Hybrid FWD                                  ,2018,Hybrid Electric              
12031,55,Super Duty F-250                                   ,2018,Propane                      
12023,11,Super Duty F-250                                   ,2018,Ethanol (E85)                
12017,3,Super Duty F-250                                   ,2018,CNG - Compressed Natural Gas 
